"Número Licitação";"Código UG";"Nome UG";"Código Modalidade Compra";"Modalidade Compra";"Número Processo";"Objeto";"Situação Licitação";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Município";"Data Resultado Compra";"Data Abertura";"Valor Licitação"
"000162021";"160053";"11 GRUPO DE ARTILHARIA ANTIAEREA";"6";"Dispensa de Licitação";"64541006423202131";"Objeto: Atender as necessidades do almoxarifado do 11 GAAAe com tubos e chapas de aço, item 1, 10 tubos metalon retangular 18mm, seção 50x30mm, tipo aço sae 1020 barra 6M catmat 300731.  item 2, 15 tubos metalon retangular 18mm, seção 70x30mm tipo aço sae 1020 barra 6M catmat 285934.  item 3, 10 chapas acabamento, perfil marco vincado, aço carbono sae 106/1010, chapa 18, 15x17, barra 3M, catmat 240225.";"Encerrado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"BRASILIA";"06/08/2021";"13/07/2021";"7134,8000"
"000162021";"160070";"DEPARTAMENTO-GERAL DO PESSOAL";"6";"Dispensa de Licitação";"64446013148202191";"Objeto: Aquisição de claviculário para atender as necessidades do Departamento-Geral do Pessoal.";"Encerrado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"BRASILIA";"05/08/2021";"26/07/2021";"500,0000"
"000162021";"160088";"HOSPITAL MILITAR DE AREA DE BRASILIA";"7";"Inexigibilidade de Licitação";"64576021023202159";"Objeto: Serviços de assessoria mercadológica na área de saúde, por meio da cessão de uso de banco de dados - SIMPRO.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"BRASILIA";"02/08/2021";"";"8290,0000"
"000162021";"160223";"HOSPITAL GERAL DE CURITIBA";"6";"Dispensa de Licitação";"64578012726202176";"Objeto: Aquisição de material de expediente (impressos).";"Encerrado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"CURITIBA";"03/08/2021";"";"5500,0000"
"000162021";"160415";"DEPOSITO DE SUBSISTENCIA SANTA MARIA";"6";"Dispensa de Licitação";"64459001397202194";"Objeto: Prestação de serviço de manutenção e conservação de bens imóveis.";"Encerrado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"SANTA MARIA";"02/08/2021";"";"400,0000"
"000162021";"160429";"13 COMPANHIA DE COMUNICACOES MECANIZADA";"6";"Dispensa de Licitação";"64386002210202171";"Objeto: Aquisição do serviço para atender a necessidade de manutenção da bomba de lavagem de viatura desta OM.";"Encerrado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"SAO GABRIEL";"03/08/2021";"";"872,0000"
"000162021";"194045";"FUNAI-COORDENACAO REGIONAL DO MADEIRA/AM";"6";"Dispensa de Licitação";"08113000175202194";"Objeto: Contratação de empresa para aquisição de combustíveis e lubrificantes para apoiar as  atividades de entrega das cestas básicas de alimentos não perecíveis oriundos do  Ministério da Cidadania/ADPF 709, com parceria da FUNAI, para as comunidade indígenas sob a jurisdição dessa CR Madeira,  que se encontram em situação de vulnerabilidade, a fim de garantir a segurança alimentar e nutricional, diante da necessidade de isolamento social neste momento de pandemia - COVID-19.";"Encerrado";"30000";"Ministério da Justiça e Segurança Pública";"30202";"Fundação Nacional do Índio";"HUMAITA";"04/08/2021";"";"75000,0000"
"000162021";"200109";"DEPTO.DE POLICIA RODOVIARIA FEDERAL";"6";"Dispensa de Licitação";"08650056061202111";"Objeto: Pulseiras com Superfície Holográfica personalizada. Em material PVC altamente resistente Pino plástico não-reutilizável. Lacre de pino inviolável, com cortes de segurança que se trituram na tentativa de adulterar a pulseira, tornando seu uso único e intransferível. Possuir furos sendo ajustáveis qualquer pulso. Confeccionadas em 4 cores, azul marinho/dark navy 400un, vermelho 300un, verde 200un e amarelo 350un Área de impressão 1,8cmx10,0cm. Arte e cores a ser enviada pela contratan";"Encerrado";"30000";"Ministério da Justiça e Segurança Pública";"30802";"Departamento de Polícia Rodoviária Federal";"BRASILIA";"02/08/2021";"23/07/2021";"625,0000"
"000162021";"200114";"SUPERINTENDENCIA REG. POL. RODV. FEDERAL-BA";"6";"Dispensa de Licitação";"08655.027714/2021";"Objeto: É a  aquisição de Gás Liquefeito de Petróleo - GLP (gás de cozinha) Botijão P13, com fundamento no art. 24, inciso V, da Lei 8.666/93, de acordo com as especificações e os requisitos constantes no Termo de Referência (32661907).";"Encerrado";"30000";"Ministério da Justiça e Segurança Pública";"30802";"Departamento de Polícia Rodoviária Federal";"SALVADOR";"05/08/2021";"";"1881,0000"
"000162021";"200229";"UNIV. CORP. DA POLICIA RODOVIARIA FEDERAL";"6";"Dispensa de Licitação";"08812.001552/2021";"Objeto: Contratação de empresa especializada para o fornecimento de 1 (hum) TAMPO/BANCADA em 100% MDF, 1590X570X30, com fita ABS e suporte para fixação, incluindo a prestação de serviço de instalação e transporte das peças danificadas para descarte, presente na sala de informática C 103 da UniPRF, conforme Projeto Básico NPC (34137622).";"Encerrado";"30000";"Ministério da Justiça e Segurança Pública";"30802";"Departamento de Polícia Rodoviária Federal";"FLORIANOPOLIS";"03/08/2021";"";"785,0000"
"000162021";"200364";"SUPERINTENDENCIA REGIONAL NO ESTADO DO PR";"6";"Dispensa de Licitação";"08387000664202126";"Informação protegida por sigilo nos termos da legislação vigente";"Encerrado";"30000";"Ministério da Justiça e Segurança Pública";"30108";"Departamento de Polícia Federal";"CURITIBA";"04/08/2021";"28/07/2021";"4000,0000"
"000162021";"200366";"DELEGACIA DE POLICIA FEDERAL EM FOZ DO IGUACU";"6";"Dispensa de Licitação";"08388.002900/2021";"Informação protegida por sigilo nos termos da legislação vigente";"Encerrado";"30000";"Ministério da Justiça e Segurança Pública";"30108";"Departamento de Polícia Federal";"FOZ DO IGUACU";"04/08/2021";"";"2916,0000"
"000162021";"240128";"LABORATORIO NACIONAL DE ASTROFISICA";"6";"Dispensa de Licitação";"0084/21";"Objeto: Renovação de licença de software";"Encerrado";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"ITAJUBA";"03/08/2021";"";"17598,4000"
"000162021";"240252";"INSTITUTO NACIONAL DA MATA ATLANTICA";"6";"Dispensa de Licitação";"01239000144202178";"Objeto: Contratação de serviço de manutenção predial no Instituto Nacional da Mata Atlântica.";"Encerrado";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"SANTA TERESA";"05/08/2021";"";"5800,0000"
"000162021";"254492";"INST.NACIONAL DE INFECTOLOGIA EVANDRO CHAGAS";"-99";"Pregão - Registro de Preço";"25029000033202103";"Objeto: Pregão Eletrônico -  Registro de Preços objetivando aquisição de material hospitalar.";"Publicado";"36000";"Ministério da Saúde";"36201";"Fundação Oswaldo Cruz";"RIO DE JANEIRO";"06/08/2021";"29/06/2021";"105780,0000"
"000162021";"257023";"DISTRITO SANIT.ESP.INDIGENA AL/SE";"2";"Tomada de Preços";"25034000384202056";"Objeto: Contratação de Empresa Especializada para Implantação de Unidade Básica de Saúde Tipo II (UBSI II) na Aldeia Karapotó Plaki-ô, Município de São Sebastião-AL, conforme condições, quantidades e exigências estabelecidas no edital e seus anexos.";"Evento de Resultado de Julgame";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo di";"MACEIO";"02/08/2021";"";"657681,1600"
"000162021";"257030";"DISTRITO SANIT.ESP.INDIGENA - PARINTINS";"6";"Dispensa de Licitação";"25040000250202137";"Objeto: Aquisição de insumos para o enfrentamento da COVID-19 no âmbito do DSEI Parintins.";"Publicado";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo di";"PARINTINS";"04/08/2021";"";"221295,0000"
"000162021";"303001";"CONSELHO ADMINISTRATIVO DE DEFESA ECONOMICA";"6";"Dispensa de Licitação";"08700003844202160";"Objeto: Contratação de empresa especializada em prestação de serviços, com finalidade diagnóstica, para aplicação (incluindo coleta, análise e emissão de resultados) de testes para detecção de Coronavírus, dos tipos TESTE MOLECULAR RT-PCR e TESTE PCR RÁPIDO - Antígeno, ambos mediante SWAB de secreção nasofaringe, com a emissão de laudo nos idiomas português ou inglês, por profissional de saúde habilitado para tanto, para atender a necessidade do CADE.";"Encerrado";"30000";"Ministério da Justiça e Segurança Pública";"30211";"Conselho Administrativo de Defesa Econômica";"BRASILIA";"04/08/2021";"";"9775,0000"
"000162021";"495400";"COMPANHIA DE PESQUISA DE RECURSOS MINERAIS";"6";"Dispensa de Licitação";"48097.001442/2021";"Objeto: Aquisição de copos descartáveis de 200 ml e 50 ml. O Termo de Referência deverá ser solicitado através do e-mail: rubem.moncao@cprm.gov.br.";"Encerrado";"32000";"Ministério de Minas e Energia";"29208";"Companhia de Pesquisa de Recursos Minerais";"SALVADOR";"03/08/2021";"28/07/2021";"357,4800"
"000162021";"782310";"CAPITANIA DOS PORTOS  DA BAHIA";"6";"Dispensa de Licitação";"162021";"Objeto: Aquisição de aparelho telefônico celular para atender demanda da Capitania dos Portos da Bahia.";"Encerrado";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"SALVADOR";"04/08/2021";"";"8964,0300"
"000162021";"788820";"CENTRO DE INTENDENCIA DA MARINHA EM MANAUS";"-99";"Pregão - Registro de Preço";"63401001314202160";"Objeto: Pregão Eletrônico -  O objeto da presente licitação é a escolha da proposta mais vantajosa para a aquisição de equipamentos de saúde para a PNMa, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.";"Publicado";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"MANAUS";"05/08/2021";"22/07/2021";"0,0000"
"000172020";"787700";"HOSPITAL NAVAL DE BRASILIA";"-99";"Pregão - Registro de Preço";"63060004114202096";"Objeto: Pregão Eletrônico -  Aquisição, mediante Sistema de Registro de Preços, de MATERIAL DE CONSUMO ODONTOLÓGICO.";"Publicado";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"BRASILIA";"05/08/2021";"03/02/2021";"0,0000"
"000172021";"925480";"TRIBUNAL DE JUSTIÇA DO ESTADO DE RORAIMA";"-99";"Pregão - Registro de Preço";"0006674-05.2021.8";"Objeto: Pregão Eletrônico -  Formação de Sistema de Registro de Preços para eventual contratação de empresa especializada para prestação de serviço de rastreamento e monitoramento de veículos via satélite, compreendendo a instalação, em comodato, de módulos rastreadores e a disponibilização de software de gerenciamento com acesso via Web, em veículos pertencentes à frota do Tribunal de Justiça do Estado de Roraima, e ainda, veículos que venham a ser incorporados ao patrimônio deste Tribunal de Justiça.";"Divulgado";"99900";"REPUBLICA FEDERATIVA DO BRASIL";"93620";"ESTADO DE RORAIMA";"Inválido";"06/08/2021";"26/07/2021";"1,1400"
"000172021";"925448";"FUNDAÇÃO SANTA CASA DE MISERICORDIA DO PARÁ";"-99";"Pregão - Registro de Preço";"2020/1017965";"Objeto: Pregão Eletrônico -  Aquisição De Material Técnico Hospitalar Diversos (Almotolia, Bolsa De Colostomia, Canula, Colchão Etc).";"Divulgado";"99900";"REPUBLICA FEDERATIVA DO BRASIL";"93420";"ESTADO DO PARA";"Inválido";"02/08/2021";"18/05/2021";"0,0000"
"000172021";"926302";"PROCURADORIA GERAL DE JUSTICA DA BAHIA";"5";"Pregão";"0005393/2021-94";"Objeto: Pregão Eletrônico -  Prestação de Serviços de Engenharia de Manutenção Preventiva e Corretiva em 05 (cinco) elevadores, na sede CAB do Ministério Público do Estado Bahia, conforme condições estabelecidas no edital e seus anexos";"Divulgado";"99900";"REPUBLICA FEDERATIVA DO BRASIL";"94920";"ESTADO DA BAHIA";"Inválido";"06/08/2021";"29/07/2021";"48000,0000"
"000172021";"925008";"BANCO DE BRASÍLIA S/A";"5";"Pregão";"041.000.254/2021";"Objeto: Pregão Eletrônico -  Aquisição de licença de uso de software perpétua para autoatendimento do BRB, contemplando os serviços de instalação, integração, customização, Implementação, implantação da solução contratada, treinamento, atualizações de versões e APIs, bem como suporte técnico especializado e manutenções evolutivas, conforme condições e especificações constantes deste Edital e seus Anexos.";"Evento de Adiamento Divulgado";"99900";"REPUBLICA FEDERATIVA DO BRASIL";"97400";"DISTRITO FEDERAL";"Inválido";"02/08/2021";"21/05/2021";"17990000,0000"
"000172021";"926681";"DME DISTRIBUIÇÃO S/A POÇOS DE CALDAS MG";"5";"Pregão";"087/2021";"Objeto: Pregão Eletrônico -  Reforma e adequação do layout da área da diretoria das empresas DME";"Divulgado";"99900";"REPUBLICA FEDERATIVA DO BRASIL";"95120";"ESTADO DE MINAS GERAIS";"Inválido";"06/08/2021";"10/06/2021";"126444,0700"
"000172021";"927491";"SECRETARIA DE EST.DE GOV. DO EST DO MARANHAO";"5";"Pregão";"86759";"Objeto: Pregão Eletrônico -  O objeto da presente licitação é a contratação de empresa especializada em locação de containers em módulos habitáveis acoplados para as instalações de bases operacionais do Batalhão da Polícia Militar Rodoviária do Maranhão (BPRV), em diversos locais do Estado do Maranhão, de acordo com especificações, quantidades estimadas no Termo de Referência.";"Divulgado";"99900";"REPUBLICA FEDERATIVA DO BRASIL";"94120";"ESTADO DO MARANHAO";"Inválido";"04/08/2021";"03/08/2021";"970000,0000"
"000172021";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"-99";"Pregão - Registro de Preço";"00230000029202111";"Objeto: Pregão Eletrônico -  Registro de preços para aquisição de medicamentos";"Publicado";"20000";"Presidência da República";"20101";"Presidência da República";"BRASILIA";"06/08/2021";"29/07/2021";"14692,7000"
"000172021";"110161";"SUPERINTENDENCIA DE ADM. NO DISTRITO FEDERAL";"5";"Pregão";"00404003070202029";"Objeto: Pregão Eletrônico -  Aquisição de suprimentos de informática para manutenção do funcionamento dos aparelhos scanner  modelo  AD230U,  conforme  condições,  quantidades e  exigências estabelecidas no Edital e seus anexos";"Publicado";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"BRASILIA";"06/08/2021";"02/08/2021";"0,0000"
"000172021";"135014";"EMBRAPA/CNPMF";"6";"Dispensa de Licitação";"21186.000954/2021";"Objeto: Contratação de pessoa jurídica especializada para execução de Prestação de serviço de Limpeza do açude da Embrapa/CNPMF";"Encerrado";"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"CRUZ DAS ALMAS";"05/08/2021";"";"23000,0000"
"000172021";"135028";"EMBRAPA/CNPF";"6";"Dispensa de Licitação";"21175001174202109";"Objeto: Aquisição de materiais de segurança e proteção para a Embrapa Florestas.";"Encerrado";"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"COLOMBO";"05/08/2021";"";"1248,5800"
"000172021";"135030";"EMBRAPA/CNPSA";"6";"Dispensa de Licitação";"665/2021";"Objeto: Conserto do ultra freeze";"Encerrado";"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"CONCORDIA";"02/08/2021";"";"9302,0000"
"000172021";"153063";"UNIVERSIDADE FEDERAL DO PARA";"7";"Inexigibilidade de Licitação";"26384/2021-75";"Objeto: Teste de avaliação psicológica: kit EPF TDAH - Escala de Prejuízos Funcionais, BDEFS Escala de Avaliação de Disfunções, WISC IV - Escala Wechsler de Inteligência, SRS-2 - Escala de Responsividade Social, Guia Prático das Escalas Wechsler, Essenciais Avaliação NEPSY II, WISC IV - Interpretação Clínica Avançada, WISC IV - Avaliação Clínica e Intervenção, GOPC - Livro de Instruções - vol. 1, GOPC Checklist - Orientação Profissional, GOPC Checklist - Orientação de Carreira";"Encerrado";"26000";"Ministério da Educação";"26239";"Universidade Federal do Pará";"BELEM";"03/08/2021";"";"5723,4000"
"000172021";"153978";"INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS";"7";"Inexigibilidade de Licitação";"23036004867202165";"Objeto: Contratação da empresa Prof. Antonieta Cursos e Capacitações, entidade promotora do  Curso de Formação de Pregoeiro , para treinamento e desenvolvimento de servidores do Inep, conforme PDPInep 2021";"Encerrado";"26000";"Ministério da Educação";"26290";"Instituto Nacional de Estudos e Pesquisas Edu";"BRASILIA";"05/08/2021";"";"1490,0000"
"000172021";"154359";"FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA";"6";"Dispensa de Licitação";"23100013130202112";"Objeto: Serviço de Filmagens, Gravações,Edições e Reproduções de Sons. Edição de vídeo aulas para as disciplinas do curso e complementações, com legendas e demais recursos de acessibilidades.";"Encerrado";"26000";"Ministério da Educação";"26266";"Fundação Universidade Federal do Pampa";"BAGE";"06/08/2021";"";"16350,0000"
"000172021";"154421";"FUND. UNIVERSIDADE FEDERAL VALE SAO FRANCISCO";"7";"Inexigibilidade de Licitação";"23402023427202191";"Objeto: Pagamento de inscrição de servidores e servidoras para participação em curso de capacitação com transmissão ao vivo, via internet.";"Encerrado";"26000";"Ministério da Educação";"26230";"Fundação Universidade Federal do Vale do São ";"PETROLINA";"02/08/2021";"";"9500,0000"
"000172021";"158009";"INST. FED. DO PARANA/ REITORIA";"-99";"Pregão - Registro de Preço";"23411002719202181";"Objeto: Pregão Eletrônico -  Aquisição de itens de consumo NÚCLEO BÁSICO I - QUÍMICA, FÍSICA E BIOLOGIA (PARTE I - A/F)";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26432";"Instituto Federal do Paraná";"CURITIBA";"02/08/2021";"24/06/2021";"1360,0000"
